Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
2016-02-17 18:20:47 +0000,42.361671,-71.091683,7.363644,25.000000,54.140625,1.020000,0.930000
2016-02-17 18:20:48 +0000,42.361677,-71.091669,6.889492,25.000000,48.867188,1.020000,0.930000
2016-02-17 18:20:49 +0000,42.361683,-71.091656,6.531704,25.000000,46.054688,1.020000,0.930000
2016-02-17 18:20:50 +0000,42.361687,-71.091646,6.428158,25.000000,45.703125,0.970000,0.930000
2016-02-17 18:20:51 +0000,42.361688,-71.091638,6.525723,25.000000,59.062500,0.240000,0.930000
2016-02-17 18:20:52 +0000,42.361694,-71.091628,6.535427,25.000000,42.187500,0.840000,0.930000
2016-02-17 18:20:53 +0000,42.361701,-71.091618,6.623135,25.000000,36.210938,0.840000,0.930000
2016-02-17 18:20:54 +0000,42.361708,-71.091609,6.900112,25.000000,25.312500,0.840000,0.930000
2016-02-17 18:20:55 +0000,42.361722,-71.091601,7.063320,25.000000,13.007812,0.850000,0.930000
2016-02-17 18:20:56 +0000,42.361738,-71.091597,6.778683,25.000000,358.945312,1.310000,0.930000
2016-02-17 18:20:57 +0000,42.361755,-71.091596,6.927578,25.000000,352.265625,1.650000,0.930000
2016-02-17 18:20:58 +0000,42.361777,-71.091598,7.423550,25.000000,350.156250,2.040000,0.930000
2016-02-17 18:20:59 +0000,42.361785,-71.091594,7.557339,25.000000,356.484375,1.650000,0.930000
2016-02-17 18:21:00 +0000,42.361789,-71.091588,7.177212,25.000000,1.054688,0.730000,0.930000
2016-02-17 18:21:00 +0000,42.361789,-71.091588,7.177212,25.000000,1.054688,0.730000,0.930000
2016-02-17 18:21:01 +0000,42.361797,-71.091582,7.383450,25.000000,18.984375,0.840000,0.930000
2016-02-17 18:21:02 +0000,42.361808,-71.091577,7.565243,25.000000,10.546875,0.930000,0.930000
2016-02-17 18:21:03 +0000,42.361820,-71.091572,7.671719,25.000000,9.492188,0.930000,0.930000
2016-02-17 18:21:04 +0000,42.361828,-71.091566,7.868130,25.000000,13.007812,0.960000,0.930000
2016-02-17 18:21:05 +0000,42.361837,-71.091561,8.084774,25.000000,14.414062,0.960000,0.930000
2016-02-17 18:21:06 +0000,42.361849,-71.091557,8.152554,25.000000,10.195312,1.050000,0.930000
2016-02-17 18:21:07 +0000,42.361863,-71.091555,8.565029,25.000000,1.757812,1.350000,0.930000
2016-02-17 18:21:08 +0000,42.361874,-71.091550,8.630398,25.000000,8.085938,1.050000,0.930000
2016-02-17 18:21:09 +0000,42.361880,-71.091541,8.541836,25.000000,31.640625,0.910000,0.930000
2016-02-17 18:21:10 +0000,42.361884,-71.091527,8.326290,25.000000,61.523438,0.910000,0.920000
2016-02-17 18:21:11 +0000,42.361888,-71.091509,8.366482,25.000000,74.179688,1.150000,0.920000
2016-02-17 18:21:12 +0000,42.361892,-71.091495,8.492031,25.000000,68.203125,1.150000,0.920000
2016-02-17 18:21:13 +0000,42.361894,-71.091483,8.662563,25.000000,57.304688,0.830000,0.920000
2016-02-17 18:21:14 +0000,42.361899,-71.091470,8.911404,25.000000,45.351562,0.830000,0.920000
2016-02-17 18:21:15 +0000,42.361905,-71.091458,9.361355,25.000000,52.734375,0.890000,0.920000
2016-02-17 18:21:16 +0000,42.361909,-71.091443,8.828609,25.000000,60.117188,0.920000,0.920000
2016-02-17 18:21:17 +0000,42.361914,-71.091428,8.884701,25.000000,63.984375,1.180000,0.920000
2016-02-17 18:21:18 +0000,42.361920,-71.091410,9.105709,25.000000,71.367188,1.180000,0.920000
2016-02-17 18:21:19 +0000,42.361922,-71.091388,8.949337,25.000000,79.453125,1.360000,0.920000
2016-02-17 18:21:20 +0000,42.361925,-71.091371,8.185177,25.000000,78.750000,1.360000,0.920000
2016-02-17 18:21:21 +0000,42.361929,-71.091358,8.176693,25.000000,68.203125,0.970000,0.920000
2016-02-17 18:21:22 +0000,42.361934,-71.091344,7.784817,25.000000,53.437500,1.070000,0.920000
2016-02-17 18:21:23 +0000,42.361943,-71.091333,7.308346,25.000000,47.812500,1.020000,0.920000
2016-02-17 18:21:24 +0000,42.361947,-71.091317,7.111477,25.000000,50.625000,1.040000,0.920000
2016-02-17 18:21:25 +0000,42.361951,-71.091302,7.084988,25.000000,53.437500,1.040000,0.920000
2016-02-17 18:21:26 +0000,42.361952,-71.091285,6.953671,25.000000,58.359375,1.100000,0.920000
2016-02-17 18:21:27 +0000,42.361953,-71.091269,7.009914,25.000000,52.382812,1.100000,0.920000
2016-02-17 18:21:28 +0000,42.361954,-71.091252,7.012325,25.000000,50.625000,1.080000,0.920000
2016-02-17 18:21:29 +0000,42.361956,-71.091234,6.976345,25.000000,47.812500,1.020000,0.920000
2016-02-17 18:21:30 +0000,42.361959,-71.091218,7.269253,25.000000,50.625000,1.060000,0.920000
2016-02-17 18:21:31 +0000,42.361963,-71.091201,7.032101,25.000000,49.218750,1.060000,0.920000
2016-02-17 18:21:32 +0000,42.361964,-71.091187,7.237087,25.000000,47.460938,1.000000,0.920000
2016-02-17 18:21:33 +0000,42.361965,-71.091173,7.527431,25.000000,41.835938,0.820000,0.920000
2016-02-17 18:21:34 +0000,42.361969,-71.091161,7.393612,25.000000,20.390625,0.820000,0.920000
2016-02-17 18:21:35 +0000,42.361975,-71.091153,7.377071,25.000000,3.164062,1.060000,0.920000
2016-02-17 18:21:36 +0000,42.361982,-71.091146,7.234921,25.000000,0.351562,1.280000,0.920000
2016-02-17 18:21:37 +0000,42.361988,-71.091136,7.669003,25.000000,16.171875,1.060000,0.920000
2016-02-17 18:21:38 +0000,42.361991,-71.091126,7.908718,25.000000,27.421875,1.030000,0.920000
2016-02-17 18:21:39 +0000,42.361994,-71.091114,8.317287,25.000000,34.101562,0.680000,0.920000
2016-02-17 18:21:40 +0000,42.361995,-71.091102,8.096584,25.000000,35.859375,0.780000,0.920000
2016-02-17 18:21:41 +0000,42.361997,-71.091087,7.932583,25.000000,44.296875,0.950000,0.920000
2016-02-17 18:21:42 +0000,42.361999,-71.091070,8.056332,25.000000,54.492188,0.870000,0.920000
2016-02-17 18:21:43 +0000,42.362001,-71.091055,8.342342,25.000000,54.492188,0.870000,0.920000
2016-02-17 18:21:44 +0000,42.362005,-71.091040,7.987545,25.000000,50.976562,0.870000,0.920000
2016-02-17 18:21:45 +0000,42.362010,-71.091024,7.654812,25.000000,50.976562,0.960000,0.920000
2016-02-17 18:21:46 +0000,42.362013,-71.091008,7.489742,25.000000,50.976562,0.960000,0.920000
2016-02-17 18:21:47 +0000,42.362018,-71.090996,7.314022,25.000000,50.976562,0.860000,0.920000
2016-02-17 18:21:48 +0000,42.362025,-71.090985,7.131741,25.000000,50.976562,0.860000,0.920000
2016-02-17 18:21:49 +0000,42.362032,-71.090972,6.921383,25.000000,50.976562,0.910000,0.920000
2016-02-17 18:21:50 +0000,42.362039,-71.090958,6.818935,25.000000,50.976562,1.090000,0.920000
2016-02-17 18:21:51 +0000,42.362048,-71.090947,7.083218,25.000000,50.976562,1.090000,0.920000
2016-02-17 18:21:52 +0000,42.362054,-71.090936,7.026119,25.000000,50.976562,1.040000,0.920000
2016-02-17 18:21:53 +0000,42.362060,-71.090924,6.724789,25.000000,37.265625,1.040000,0.920000
2016-02-17 18:21:54 +0000,42.362067,-71.090912,7.024288,25.000000,46.406250,1.090000,0.920000
2016-02-17 18:21:55 +0000,42.362072,-71.090897,7.190182,25.000000,48.515625,1.000000,0.920000
2016-02-17 18:21:56 +0000,42.362074,-71.090884,7.108913,25.000000,53.085938,1.000000,0.920000
2016-02-17 18:21:57 +0000,42.362077,-71.090871,7.015804,25.000000,53.437500,0.990000,0.920000
2016-02-17 18:21:58 +0000,42.362080,-71.090858,7.504543,25.000000,48.164062,0.880000,0.920000
2016-02-17 18:21:59 +0000,42.362083,-71.090845,7.969448,25.000000,40.781250,0.660000,0.920000
2016-02-17 18:22:00 +0000,42.362083,-71.090845,7.752743,25.000000,51.328125,0.000000,0.920000
2016-02-17 18:22:01 +0000,42.362086,-71.090829,7.849087,25.000000,51.328125,0.380000,0.920000
2016-02-17 18:22:02 +0000,42.362088,-71.090823,7.859493,25.000000,51.328125,0.260000,0.920000
2016-02-17 18:22:03 +0000,42.362091,-71.090817,7.743587,25.000000,51.679688,0.360000,0.920000
2016-02-17 18:22:04 +0000,42.362097,-71.090810,8.314968,25.000000,51.679688,0.400000,0.920000
2016-02-17 18:22:05 +0000,42.362101,-71.090801,8.289028,25.000000,51.679688,0.230000,0.920000
2016-02-17 18:22:06 +0000,42.362106,-71.090791,8.873074,25.000000,51.679688,0.250000,0.920000
2016-02-17 18:22:07 +0000,42.362113,-71.090781,9.632290,25.000000,9.492188,0.250000,0.920000
2016-02-17 18:22:08 +0000,42.362119,-71.090770,9.930050,25.000000,10.195312,0.550000,0.920000
2016-02-17 18:22:09 +0000,42.362126,-71.090760,9.772640,25.000000,4.218750,0.620000,0.920000
2016-02-17 18:22:10 +0000,42.362131,-71.090752,10.178799,25.000000,8.437500,0.620000,0.920000
2016-02-17 18:22:11 +0000,42.362137,-71.090742,10.339870,25.000000,26.015625,0.620000,0.920000
2016-02-17 18:22:12 +0000,42.362143,-71.090731,10.417294,25.000000,29.882812,0.590000,0.920000
2016-02-17 18:22:13 +0000,42.362148,-71.090721,10.225735,25.000000,32.343750,0.630000,0.920000
2016-02-17 18:22:14 +0000,42.362153,-71.090710,11.145535,25.000000,28.125000,0.820000,0.920000
2016-02-17 18:22:15 +0000,42.362159,-71.090700,11.101284,25.000000,29.882812,0.670000,0.920000
2016-02-17 18:22:16 +0000,42.362166,-71.090689,11.020168,25.000000,33.750000,0.820000,0.920000
2016-02-17 18:22:17 +0000,42.362172,-71.090677,10.893795,25.000000,31.289062,0.670000,0.920000
2016-02-17 18:22:18 +0000,42.362178,-71.090665,10.936595,25.000000,39.375000,0.950000,0.920000
2016-02-17 18:22:19 +0000,42.362185,-71.090652,10.919136,25.000000,41.132812,0.950000,0.920000
2016-02-17 18:22:20 +0000,42.362191,-71.090639,10.861533,25.000000,45.703125,0.950000,0.920000
2016-02-17 18:22:21 +0000,42.362196,-71.090626,10.870724,25.000000,45.351562,0.950000,0.920000
2016-02-17 18:22:22 +0000,42.362201,-71.090613,10.523490,25.000000,47.109375,0.950000,0.920000
2016-02-17 18:22:23 +0000,42.362206,-71.090602,10.418090,25.000000,45.703125,0.990000,0.920000
2016-02-17 18:22:24 +0000,42.362212,-71.090590,10.449312,25.000000,44.648438,1.110000,0.920000
2016-02-17 18:22:25 +0000,42.362218,-71.090576,10.429961,25.000000,47.109375,1.110000,0.920000
2016-02-17 18:22:26 +0000,42.362223,-71.090560,10.434587,25.000000,50.273438,1.170000,0.920000
2016-02-17 18:22:27 +0000,42.362228,-71.090544,10.384725,25.000000,52.382812,1.200000,0.920000
2016-02-17 18:22:28 +0000,42.362233,-71.090529,10.484071,25.000000,53.085938,1.200000,0.920000
2016-02-17 18:22:29 +0000,42.362238,-71.090513,10.393582,25.000000,54.492188,1.130000,0.920000
2016-02-17 18:22:30 +0000,42.362243,-71.090497,10.487683,25.000000,54.492188,1.030000,0.920000
2016-02-17 18:22:31 +0000,42.362249,-71.090483,10.478567,25.000000,53.789062,1.050000,0.920000
2016-02-17 18:22:32 +0000,42.362254,-71.090468,10.396059,25.000000,53.437500,0.990000,0.920000
2016-02-17 18:22:33 +0000,42.362259,-71.090453,10.456215,25.000000,54.492188,0.990000,0.920000
2016-02-17 18:22:34 +0000,42.362264,-71.090437,10.584514,25.000000,55.195312,0.990000,0.920000
2016-02-17 18:22:35 +0000,42.362270,-71.090419,10.513256,25.000000,55.898438,1.130000,0.920000
2016-02-17 18:22:36 +0000,42.362276,-71.090405,10.391865,25.000000,55.546875,1.130000,0.920000
2016-02-17 18:22:37 +0000,42.362282,-71.090391,10.392252,25.000000,55.898438,1.090000,0.920000
2016-02-17 18:22:38 +0000,42.362288,-71.090382,10.574885,25.000000,47.109375,1.090000,0.920000
2016-02-17 18:22:39 +0000,42.362293,-71.090373,10.507649,25.000000,42.539062,0.900000,0.920000
2016-02-17 18:22:40 +0000,42.362299,-71.090362,10.559733,25.000000,42.539062,0.900000,0.920000
2016-02-17 18:22:41 +0000,42.362306,-71.090349,10.347306,25.000000,54.843750,1.100000,0.920000
2016-02-17 18:22:42 +0000,42.362311,-71.090334,10.617266,25.000000,58.359375,1.170000,0.920000
2016-02-17 18:22:43 +0000,42.362317,-71.090319,10.510968,25.000000,58.007812,1.130000,0.920000
2016-02-17 18:22:44 +0000,42.362322,-71.090305,10.550557,25.000000,56.953125,1.170000,0.920000
2016-02-17 18:22:45 +0000,42.362327,-71.090291,10.446707,25.000000,56.953125,1.140000,0.920000
2016-02-17 18:22:46 +0000,42.362332,-71.090279,10.550195,25.000000,57.304688,1.050000,0.920000
2016-02-17 18:22:47 +0000,42.362337,-71.090267,10.603969,25.000000,57.304688,1.090000,0.920000
2016-02-17 18:22:48 +0000,42.362341,-71.090257,10.542678,25.000000,54.492188,1.050000,0.920000
2016-02-17 18:22:49 +0000,42.362346,-71.090247,10.542678,25.000000,57.304688,1.060000,0.920000
2016-02-17 18:22:50 +0000,42.362353,-71.090236,10.662639,25.000000,56.601562,1.060000,0.920000
2016-02-17 18:22:51 +0000,42.362360,-71.090225,10.432421,25.000000,56.250000,1.170000,0.920000
2016-02-17 18:22:52 +0000,42.362368,-71.090214,10.502162,25.000000,55.195312,1.220000,0.920000
2016-02-17 18:22:53 +0000,42.362377,-71.090202,10.467368,25.000000,57.304688,1.170000,0.920000
2016-02-17 18:22:54 +0000,42.362385,-71.090192,10.454368,25.000000,56.953125,1.170000,0.920000
2016-02-17 18:22:55 +0000,42.362391,-71.090184,10.483223,25.000000,56.953125,0.960000,0.920000
2016-02-17 18:22:56 +0000,42.362399,-71.090175,10.312286,25.000000,55.195312,1.110000,0.920000
2016-02-17 18:22:57 +0000,42.362406,-71.090164,10.079233,25.000000,55.195312,1.110000,0.920000
2016-02-17 18:22:58 +0000,42.362412,-71.090155,10.367628,25.000000,55.195312,1.000000,0.920000
2016-02-17 18:22:59 +0000,42.362419,-71.090145,10.174531,25.000000,55.195312,0.930000,0.920000
2016-02-17 18:23:00 +0000,42.362424,-71.090138,10.162605,25.000000,55.195312,0.710000,0.920000
2016-02-17 18:23:01 +0000,42.362430,-71.090129,10.272281,25.000000,55.195312,0.940000,0.920000
2016-02-17 18:23:02 +0000,42.362438,-71.090118,10.006888,25.000000,55.195312,0.940000,0.920000
2016-02-17 18:23:03 +0000,42.362444,-71.090110,10.199251,25.000000,55.195312,0.800000,0.920000
2016-02-17 18:23:04 +0000,42.362450,-71.090103,10.431063,25.000000,55.546875,0.450000,0.920000
2016-02-17 18:23:04 +0000,42.362460,-71.090098,10.171663,25.000000,356.484375,0.450000,0.920000
2016-02-17 18:23:05 +0000,42.362474,-71.090093,10.097784,25.000000,55.195312,0.860000,0.920000
2016-02-17 18:23:06 +0000,42.362487,-71.090085,9.984863,25.000000,55.195312,0.950000,0.920000
2016-02-17 18:23:07 +0000,42.362498,-71.090073,10.291089,25.000000,37.968750,0.950000,0.920000
2016-02-17 18:23:08 +0000,42.362506,-71.090060,10.128727,25.000000,55.546875,0.950000,0.920000
2016-02-17 18:23:09 +0000,42.362512,-71.090047,9.888207,25.000000,46.054688,0.800000,0.920000
2016-02-17 18:23:10 +0000,42.362518,-71.090035,9.562299,25.000000,37.265625,0.840000,0.920000
2016-02-17 18:23:11 +0000,42.362527,-71.090023,9.712913,25.000000,27.070312,0.840000,0.920000
2016-02-17 18:23:12 +0000,42.362534,-71.090012,9.956055,25.000000,15.468750,0.840000,0.920000
2016-02-17 18:23:13 +0000,42.362541,-71.090004,9.861622,25.000000,24.257812,0.870000,0.920000
2016-02-17 18:23:14 +0000,42.362548,-71.089995,10.113516,25.000000,38.671875,1.030000,0.920000
2016-02-17 18:23:15 +0000,42.362554,-71.089987,9.632268,25.000000,31.992188,1.030000,0.920000
2016-02-17 18:23:16 +0000,42.362559,-71.089980,9.619163,25.000000,26.718750,0.870000,0.920000
2016-02-17 18:23:17 +0000,42.362563,-71.089973,9.790384,5.000000,21.796875,0.770000,0.920000
2016-02-17 18:23:18 +0000,42.362565,-71.089967,9.458014,25.000000,33.046875,0.720000,0.920000
2016-02-17 18:23:19 +0000,42.362569,-71.089961,9.583327,25.000000,35.507812,0.630000,0.920000
2016-02-17 18:23:20 +0000,42.362573,-71.089953,9.403129,25.000000,39.375000,0.850000,0.920000
2016-02-17 18:23:21 +0000,42.362581,-71.089948,9.988599,25.000000,29.179688,0.850000,0.920000
2016-02-17 18:23:22 +0000,42.362590,-71.089949,10.325577,25.000000,13.710938,0.880000,0.920000
2016-02-17 18:23:23 +0000,42.362600,-71.089951,10.221143,25.000000,0.351562,0.880000,0.920000
2016-02-17 18:23:24 +0000,42.362605,-71.089949,9.661430,25.000000,55.898438,0.420000,0.920000
2016-02-17 18:23:25 +0000,42.362607,-71.089945,9.788919,25.000000,55.898438,0.420000,0.920000
2016-02-17 18:23:26 +0000,42.362606,-71.089939,9.584156,25.000000,55.898438,0.190000,0.920000
2016-02-17 18:23:27 +0000,42.362609,-71.089927,9.780354,25.000000,49.921875,0.260000,0.920000
2016-02-17 18:23:28 +0000,42.362614,-71.089916,9.840818,25.000000,50.273438,0.590000,0.920000
2016-02-17 18:23:29 +0000,42.362617,-71.089906,9.635580,25.000000,41.484375,0.590000,0.920000
2016-02-17 18:23:30 +0000,42.362620,-71.089896,9.791621,25.000000,38.671875,0.590000,0.920000
2016-02-17 18:23:31 +0000,42.362619,-71.089892,9.848504,25.000000,55.898438,0.450000,0.920000
2016-02-17 18:23:32 +0000,42.362618,-71.089886,9.608370,25.000000,48.164062,0.450000,0.910000
2016-02-17 18:23:33 +0000,42.362617,-71.089880,9.454235,25.000000,55.898438,0.180000,0.910000
2016-02-17 18:23:34 +0000,42.362615,-71.089873,9.681686,25.000000,75.234375,0.330000,0.910000
2016-02-17 18:23:35 +0000,42.362610,-71.089870,9.976452,25.000000,126.562500,0.290000,0.910000
